#,station,moment,variable
90137,03028,2016-10-10 00:17:00.000000,NO2
90138,03028,2016-10-10 00:17:00.000000,O3
90139,03028,2016-10-10 00:17:00.000000,PM25
90140,03028,2016-10-10 00:18:00.000000,NO2
90141,03028,2016-10-10 00:18:00.000000,O3
90142,03028,2016-10-10 00:18:00.000000,PM25
90143,03028,2016-10-10 00:19:00.000000,NO2
90144,03028,2016-10-10 00:19:00.000000,O3
90145,03028,2016-10-10 00:19:00.000000,PM25
90146,03028,2016-10-10 00:20:00.000000,NO2
90147,03028,2016-10-10 00:20:00.000000,O3
90148,03028,2016-10-10 00:20:00.000000,PM25
90149,03028,2016-10-10 00:21:00.000000,NO2
90150,03028,2016-10-10 00:21:00.000000,O3
90151,03028,2016-10-10 00:21:00.000000,PM25
90152,03028,2016-10-10 00:22:00.000000,NO2
90153,03028,2016-10-10 00:22:00.000000,O3
90154,03028,2016-10-10 00:22:00.000000,PM25
90155,03028,2016-10-10 00:23:00.000000,NO2
90156,03028,2016-10-10 00:23:00.000000,O3
90157,03028,2016-10-10 00:23:00.000000,PM25
90158,03028,2016-10-11 00:00:00.000000,NO2
90159,03028,2016-10-11 00:00:00.000000,O3
90160,03028,2016-10-11 00:00:00.000000,PM25
90161,03028,2016-10-11 00:01:00.000000,NO2
90162,03028,2016-10-11 00:01:00.000000,O3
90163,03028,2016-10-11 00:01:00.000000,PM25
90164,03028,2016-10-11 00:02:00.000000,NO2
90165,03028,2016-10-11 00:02:00.000000,O3
90166,03028,2016-10-11 00:02:00.000000,PM25
90167,03028,2016-10-11 00:03:00.000000,NO2
90168,03028,2016-10-11 00:03:00.000000,O3
90169,03028,2016-10-11 00:03:00.000000,PM25
90170,03028,2016-10-11 00:04:00.000000,NO2
90171,03028,2016-10-11 00:04:00.000000,O3
90172,03028,2016-10-11 00:04:00.000000,PM25
90173,03028,2016-10-11 00:05:00.000000,NO2
90174,03028,2016-10-11 00:05:00.000000,O3
90175,03028,2016-10-11 00:05:00.000000,PM25
90176,03028,2016-10-11 00:06:00.000000,NO2
90177,03028,2016-10-11 00:06:00.000000,O3
90178,03028,2016-10-11 00:06:00.000000,PM25
90179,03028,2016-10-11 00:07:00.000000,NO2
90180,03028,2016-10-11 00:07:00.000000,O3
90181,03028,2016-10-11 00:07:00.000000,PM25
90182,03028,2016-10-11 00:08:00.000000,NO2
90183,03028,2016-10-11 00:08:00.000000,O3
90184,03028,2016-10-11 00:08:00.000000,PM25
90185,03028,2016-10-11 00:09:00.000000,NO2
90186,03028,2016-10-11 00:09:00.000000,O3
90187,03028,2016-10-11 00:09:00.000000,PM25
90188,03028,2016-10-11 00:10:00.000000,NO2
90189,03028,2016-10-11 00:10:00.000000,O3
90190,03028,2016-10-11 00:10:00.000000,PM25
90191,03028,2016-10-11 00:11:00.000000,NO2
90192,03028,2016-10-11 00:11:00.000000,O3
90193,03028,2016-10-11 00:11:00.000000,PM25
90194,03028,2016-10-11 00:12:00.000000,NO2
90195,03028,2016-10-11 00:12:00.000000,O3
90196,03028,2016-10-11 00:12:00.000000,PM25
90197,03028,2016-10-11 00:13:00.000000,NO2
90198,03028,2016-10-11 00:13:00.000000,O3
90199,03028,2016-10-11 00:13:00.000000,PM25
90200,03028,2016-10-11 00:14:00.000000,NO2
90201,03028,2016-10-11 00:14:00.000000,O3
90202,03028,2016-10-11 00:14:00.000000,PM25
90203,03028,2016-10-11 00:15:00.000000,NO2
90204,03028,2016-10-11 00:15:00.000000,O3
90205,03028,2016-10-11 00:15:00.000000,PM25
90206,03028,2016-10-11 00:16:00.000000,NO2
90207,03028,2016-10-11 00:16:00.000000,O3
90208,03028,2016-10-11 00:16:00.000000,PM25
90209,03028,2016-10-11 00:17:00.000000,NO2
90210,03028,2016-10-11 00:17:00.000000,O3
90211,03028,2016-10-11 00:17:00.000000,PM25
90212,03028,2016-10-11 00:18:00.000000,NO2
90213,03028,2016-10-11 00:18:00.000000,O3
90214,03028,2016-10-11 00:18:00.000000,PM25
90215,03028,2016-10-11 00:19:00.000000,NO2
90216,03028,2016-10-11 00:19:00.000000,O3
90217,03028,2016-10-11 00:19:00.000000,PM25
90218,03028,2016-10-11 00:20:00.000000,NO2
90219,03028,2016-10-11 00:20:00.000000,O3
90220,03028,2016-10-11 00:20:00.000000,PM25
90221,03028,2016-10-11 00:21:00.000000,NO2
90222,03028,2016-10-11 00:21:00.000000,O3
90223,03028,2016-10-11 00:21:00.000000,PM25
90224,03028,2016-10-11 00:22:00.000000,NO2
90225,03028,2016-10-11 00:22:00.000000,O3
90226,03028,2016-10-11 00:22:00.000000,PM25
90227,03028,2016-10-11 00:23:00.000000,NO2
90228,03028,2016-10-11 00:23:00.000000,O3
90229,03028,2016-10-11 00:23:00.000000,PM25
90230,03028,2016-10-12 00:00:00.000000,NO2
90231,03028,2016-10-12 00:00:00.000000,O3
90232,03028,2016-10-12 00:00:00.000000,PM25
90233,03028,2016-10-12 00:01:00.000000,NO2
90234,03028,2016-10-12 00:01:00.000000,O3
90235,03028,2016-10-12 00:01:00.000000,PM25
90236,03028,2016-10-12 00:02:00.000000,NO2
90237,03028,2016-10-12 00:02:00.000000,O3
90238,03028,2016-10-12 00:02:00.000000,PM25
90239,03028,2016-10-12 00:03:00.000000,NO2
90240,03028,2016-10-12 00:03:00.000000,O3
90241,03028,2016-10-12 00:03:00.000000,PM25
90242,03028,2016-10-12 00:04:00.000000,NO2
90243,03028,2016-10-12 00:04:00.000000,O3
90244,03028,2016-10-12 00:04:00.000000,PM25
90245,03028,2016-10-12 00:05:00.000000,NO2
90246,03028,2016-10-12 00:05:00.000000,O3
90247,03028,2016-10-12 00:05:00.000000,PM25
90248,03028,2016-10-12 00:06:00.000000,NO2
90249,03028,2016-10-12 00:06:00.000000,O3
90250,03028,2016-10-12 00:06:00.000000,PM25
90251,03028,2016-10-12 00:07:00.000000,NO2
90252,03028,2016-10-12 00:07:00.000000,O3
90253,03028,2016-10-12 00:07:00.000000,PM25
90254,03028,2016-10-12 00:08:00.000000,NO2
90255,03028,2016-10-12 00:08:00.000000,O3
90256,03028,2016-10-12 00:08:00.000000,PM25
90257,03028,2016-10-12 00:09:00.000000,NO2
90258,03028,2016-10-12 00:09:00.000000,O3
90259,03028,2016-10-12 00:09:00.000000,PM25
90260,03028,2016-10-12 00:10:00.000000,NO2
90261,03028,2016-10-12 00:10:00.000000,O3
90262,03028,2016-10-12 00:10:00.000000,PM25
90263,03028,2016-10-12 00:11:00.000000,NO2
90264,03028,2016-10-12 00:11:00.000000,O3
90265,03028,2016-10-12 00:11:00.000000,PM25
90266,03028,2016-10-12 00:12:00.000000,NO2
90267,03028,2016-10-12 00:12:00.000000,O3
90268,03028,2016-10-12 00:12:00.000000,PM25
90269,03028,2016-10-12 00:13:00.000000,NO2
90270,03028,2016-10-12 00:13:00.000000,O3
90271,03028,2016-10-12 00:13:00.000000,PM25
90272,03028,2016-10-12 00:14:00.000000,NO2
90273,03028,2016-10-12 00:14:00.000000,O3
90274,03028,2016-10-12 00:14:00.000000,PM25
90275,03028,2016-10-12 00:15:00.000000,NO2
90276,03028,2016-10-12 00:15:00.000000,O3
90277,03028,2016-10-12 00:15:00.000000,PM25
90278,03028,2016-10-12 00:16:00.000000,NO2
90279,03028,2016-10-12 00:16:00.000000,O3
90280,03028,2016-10-12 00:16:00.000000,PM25
90281,03028,2016-10-12 00:17:00.000000,NO2
90282,03028,2016-10-12 00:17:00.000000,O3
90283,03028,2016-10-12 00:17:00.000000,PM25
90284,03028,2016-10-12 00:18:00.000000,NO2
90285,03028,2016-10-12 00:18:00.000000,O3
90286,03028,2016-10-12 00:18:00.000000,PM25
90287,03028,2016-10-12 00:19:00.000000,NO2
90288,03028,2016-10-12 00:19:00.000000,O3
90289,03028,2016-10-12 00:19:00.000000,PM25
90290,03028,2016-10-12 00:20:00.000000,NO2
90291,03028,2016-10-12 00:20:00.000000,O3
90292,03028,2016-10-12 00:20:00.000000,PM25
90293,03028,2016-10-12 00:21:00.000000,NO2
90294,03028,2016-10-12 00:21:00.000000,O3
90295,03028,2016-10-12 00:21:00.000000,PM25
90296,03028,2016-10-12 00:22:00.000000,NO2
90297,03028,2016-10-12 00:22:00.000000,O3
90298,03028,2016-10-12 00:22:00.000000,PM25
90299,03028,2016-10-12 00:23:00.000000,NO2
90300,03028,2016-10-12 00:23:00.000000,O3
90301,03028,2016-10-12 00:23:00.000000,PM25
90302,03028,2016-10-13 00:00:00.000000,NO2
90303,03028,2016-10-13 00:00:00.000000,O3
90304,03028,2016-10-13 00:00:00.000000,PM25
90305,03028,2016-10-13 00:01:00.000000,NO2
90306,03028,2016-10-13 00:01:00.000000,O3
90307,03028,2016-10-13 00:01:00.000000,PM25
90308,03028,2016-10-13 00:02:00.000000,NO2
90309,03028,2016-10-13 00:02:00.000000,O3
90310,03028,2016-10-13 00:02:00.000000,PM25
90311,03028,2016-10-13 00:03:00.000000,NO2
90312,03028,2016-10-13 00:03:00.000000,O3
90313,03028,2016-10-13 00:03:00.000000,PM25
90314,03028,2016-10-13 00:04:00.000000,NO2
90315,03028,2016-10-13 00:04:00.000000,O3
90316,03028,2016-10-13 00:04:00.000000,PM25
90317,03028,2016-10-13 00:05:00.000000,NO2
90318,03028,2016-10-13 00:05:00.000000,O3
90319,03028,2016-10-13 00:05:00.000000,PM25
90320,03028,2016-10-13 00:06:00.000000,NO2
90321,03028,2016-10-13 00:06:00.000000,O3
90322,03028,2016-10-13 00:06:00.000000,PM25
90323,03028,2016-10-13 00:07:00.000000,NO2
90324,03028,2016-10-13 00:07:00.000000,O3
90325,03028,2016-10-13 00:07:00.000000,PM25
90326,03028,2016-10-13 00:08:00.000000,NO2
90327,03028,2016-10-13 00:08:00.000000,O3
90328,03028,2016-10-13 00:08:00.000000,PM25
90329,03028,2016-10-13 00:09:00.000000,NO2
90330,03028,2016-10-13 00:09:00.000000,O3
90331,03028,2016-10-13 00:09:00.000000,PM25
90332,03028,2016-10-13 00:10:00.000000,NO2
90333,03028,2016-10-13 00:10:00.000000,O3
90334,03028,2016-10-13 00:10:00.000000,PM25
90335,03028,2016-10-13 00:11:00.000000,NO2
90336,03028,2016-10-13 00:11:00.000000,O3
90337,03028,2016-10-13 00:11:00.000000,PM25
90338,03028,2016-10-13 00:12:00.000000,NO2
90339,03028,2016-10-13 00:12:00.000000,O3
90340,03028,2016-10-13 00:12:00.000000,PM25
90341,03028,2016-10-13 00:13:00.000000,NO2
90342,03028,2016-10-13 00:13:00.000000,O3
90343,03028,2016-10-13 00:13:00.000000,PM25
90344,03028,2016-10-13 00:14:00.000000,NO2
90345,03028,2016-10-13 00:14:00.000000,O3
90346,03028,2016-10-13 00:14:00.000000,PM25
90347,03028,2016-10-13 00:15:00.000000,NO2
90348,03028,2016-10-13 00:15:00.000000,O3
90349,03028,2016-10-13 00:15:00.000000,PM25
90350,03028,2016-10-13 00:16:00.000000,NO2
90351,03028,2016-10-13 00:16:00.000000,O3
90352,03028,2016-10-13 00:16:00.000000,PM25
90353,03028,2016-10-13 00:17:00.000000,NO2
90354,03028,2016-10-13 00:17:00.000000,O3
90355,03028,2016-10-13 00:17:00.000000,PM25
90356,03028,2016-10-13 00:18:00.000000,NO2
90357,03028,2016-10-13 00:18:00.000000,O3
90358,03028,2016-10-13 00:18:00.000000,PM25
90359,03028,2016-10-13 00:19:00.000000,NO2
90360,03028,2016-10-13 00:19:00.000000,O3
90361,03028,2016-10-13 00:19:00.000000,PM25
90362,03028,2016-10-13 00:20:00.000000,NO2
90363,03028,2016-10-13 00:20:00.000000,O3
90364,03028,2016-10-13 00:20:00.000000,PM25
90365,03028,2016-10-13 00:21:00.000000,NO2
90366,03028,2016-10-13 00:21:00.000000,O3
90367,03028,2016-10-13 00:21:00.000000,PM25
90368,03028,2016-10-13 00:22:00.000000,NO2
90369,03028,2016-10-13 00:22:00.000000,O3
90370,03028,2016-10-13 00:22:00.000000,PM25
90371,03028,2016-10-13 00:23:00.000000,NO2
90372,03028,2016-10-13 00:23:00.000000,O3
90373,03028,2016-10-13 00:23:00.000000,PM25
90374,03028,2016-10-14 00:00:00.000000,NO2
90375,03028,2016-10-14 00:00:00.000000,O3
90376,03028,2016-10-14 00:00:00.000000,PM25
90377,03028,2016-10-14 00:01:00.000000,NO2
90378,03028,2016-10-14 00:01:00.000000,O3
90379,03028,2016-10-14 00:01:00.000000,PM25
90380,03028,2016-10-14 00:02:00.000000,NO2
90381,03028,2016-10-14 00:02:00.000000,O3
90382,03028,2016-10-14 00:02:00.000000,PM25
90383,03028,2016-10-14 00:03:00.000000,NO2
90384,03028,2016-10-14 00:03:00.000000,O3
90385,03028,2016-10-14 00:03:00.000000,PM25
90386,03028,2016-10-14 00:04:00.000000,NO2
90387,03028,2016-10-14 00:04:00.000000,O3
90388,03028,2016-10-14 00:04:00.000000,PM25
90389,03028,2016-10-14 00:05:00.000000,NO2
90390,03028,2016-10-14 00:05:00.000000,O3
90391,03028,2016-10-14 00:05:00.000000,PM25
90392,03028,2016-10-14 00:06:00.000000,NO2
90393,03028,2016-10-14 00:06:00.000000,O3
90394,03028,2016-10-14 00:06:00.000000,PM25
90395,03028,2016-10-14 00:07:00.000000,NO2
90396,03028,2016-10-14 00:07:00.000000,O3
90397,03028,2016-10-14 00:07:00.000000,PM25
90398,03028,2016-10-14 00:08:00.000000,NO2
90399,03028,2016-10-14 00:08:00.000000,O3
90400,03028,2016-10-14 00:08:00.000000,PM25
90401,03028,2016-10-14 00:09:00.000000,NO2
90402,03028,2016-10-14 00:09:00.000000,O3
90403,03028,2016-10-14 00:09:00.000000,PM25
90404,03028,2016-10-14 00:10:00.000000,NO2
90405,03028,2016-10-14 00:10:00.000000,O3
90406,03028,2016-10-14 00:10:00.000000,PM25
90407,03028,2016-10-14 00:11:00.000000,NO2
90408,03028,2016-10-14 00:11:00.000000,O3
90409,03028,2016-10-14 00:11:00.000000,PM25
90410,03028,2016-10-14 00:12:00.000000,NO2
90411,03028,2016-10-14 00:12:00.000000,O3
90412,03028,2016-10-14 00:12:00.000000,PM25
90413,03028,2016-10-14 00:13:00.000000,NO2
90414,03028,2016-10-14 00:13:00.000000,O3
90415,03028,2016-10-14 00:13:00.000000,PM25
90416,03028,2016-10-14 00:14:00.000000,NO2
90417,03028,2016-10-14 00:14:00.000000,O3
90418,03028,2016-10-14 00:14:00.000000,PM25
90419,03028,2016-10-14 00:15:00.000000,NO2
90420,03028,2016-10-14 00:15:00.000000,O3
90421,03028,2016-10-14 00:15:00.000000,PM25
90422,03028,2016-10-14 00:16:00.000000,NO2
90423,03028,2016-10-14 00:16:00.000000,O3
90424,03028,2016-10-14 00:16:00.000000,PM25
90425,03028,2016-10-14 00:17:00.000000,NO2
90426,03028,2016-10-14 00:17:00.000000,O3
90427,03028,2016-10-14 00:17:00.000000,PM25
90428,03028,2016-10-14 00:18:00.000000,NO2
90429,03028,2016-10-14 00:18:00.000000,O3
90430,03028,2016-10-14 00:18:00.000000,PM25
90431,03028,2016-10-14 00:19:00.000000,NO2
90432,03028,2016-10-14 00:19:00.000000,O3
90433,03028,2016-10-14 00:19:00.000000,PM25
90434,03028,2016-10-14 00:20:00.000000,NO2
90435,03028,2016-10-14 00:20:00.000000,O3
90436,03028,2016-10-14 00:20:00.000000,PM25
90437,03028,2016-10-14 00:21:00.000000,NO2
90438,03028,2016-10-14 00:21:00.000000,O3
90439,03028,2016-10-14 00:21:00.000000,PM25
90440,03028,2016-10-14 00:22:00.000000,NO2
90441,03028,2016-10-14 00:22:00.000000,O3
90442,03028,2016-10-14 00:22:00.000000,PM25
90443,03028,2016-10-14 00:23:00.000000,NO2
90444,03028,2016-10-14 00:23:00.000000,O3
90445,03028,2016-10-14 00:23:00.000000,PM25
90446,03028,2016-10-15 00:00:00.000000,NO2
90447,03028,2016-10-15 00:00:00.000000,O3
90448,03028,2016-10-15 00:00:00.000000,PM25
90449,03028,2016-10-15 00:01:00.000000,NO2
90450,03028,2016-10-15 00:01:00.000000,O3
90451,03028,2016-10-15 00:01:00.000000,PM25
90452,03028,2016-10-15 00:02:00.000000,NO2
90453,03028,2016-10-15 00:02:00.000000,O3
90454,03028,2016-10-15 00:02:00.000000,PM25
90455,03028,2016-10-15 00:03:00.000000,NO2
90456,03028,2016-10-15 00:03:00.000000,O3
90457,03028,2016-10-15 00:03:00.000000,PM25
90458,03028,2016-10-15 00:04:00.000000,NO2
90459,03028,2016-10-15 00:04:00.000000,O3
90460,03028,2016-10-15 00:04:00.000000,PM25
90461,03028,2016-10-15 00:05:00.000000,NO2
90462,03028,2016-10-15 00:05:00.000000,O3
90463,03028,2016-10-15 00:05:00.000000,PM25
90464,03028,2016-10-15 00:06:00.000000,NO2
90465,03028,2016-10-15 00:06:00.000000,O3
90466,03028,2016-10-15 00:06:00.000000,PM25
90467,03028,2016-10-15 00:07:00.000000,NO2
90468,03028,2016-10-15 00:07:00.000000,O3
90469,03028,2016-10-15 00:07:00.000000,PM25
90470,03028,2016-10-15 00:08:00.000000,NO2
90471,03028,2016-10-15 00:08:00.000000,O3
90472,03028,2016-10-15 00:08:00.000000,PM25
90473,03028,2016-10-15 00:09:00.000000,NO2
90474,03028,2016-10-15 00:09:00.000000,O3
90475,03028,2016-10-15 00:09:00.000000,PM25
90476,03028,2016-10-15 00:10:00.000000,NO2
90477,03028,2016-10-15 00:10:00.000000,O3
90478,03028,2016-10-15 00:10:00.000000,PM25
90479,03028,2016-10-15 00:11:00.000000,NO2
90480,03028,2016-10-15 00:11:00.000000,O3
90481,03028,2016-10-15 00:11:00.000000,PM25
90482,03028,2016-10-15 00:12:00.000000,NO2
90483,03028,2016-10-15 00:12:00.000000,O3
90484,03028,2016-10-15 00:12:00.000000,PM25
90485,03028,2016-10-15 00:13:00.000000,NO2
90486,03028,2016-10-15 00:13:00.000000,O3
90487,03028,2016-10-15 00:13:00.000000,PM25
90488,03028,2016-10-15 00:14:00.000000,NO2
90489,03028,2016-10-15 00:14:00.000000,O3
90490,03028,2016-10-15 00:14:00.000000,PM25
90491,03028,2016-10-15 00:15:00.000000,NO2
90492,03028,2016-10-15 00:15:00.000000,O3
90493,03028,2016-10-15 00:15:00.000000,PM25
90494,03028,2016-10-15 00:16:00.000000,NO2
90495,03028,2016-10-15 00:16:00.000000,O3
90496,03028,2016-10-15 00:16:00.000000,PM25
90497,03028,2016-10-15 00:17:00.000000,NO2
90498,03028,2016-10-15 00:17:00.000000,O3
90499,03028,2016-10-15 00:17:00.000000,PM25
90500,03028,2016-10-15 00:18:00.000000,NO2
90501,03028,2016-10-15 00:18:00.000000,O3
90502,03028,2016-10-15 00:18:00.000000,PM25
90503,03028,2016-10-15 00:19:00.000000,NO2
90504,03028,2016-10-15 00:19:00.000000,O3
90505,03028,2016-10-15 00:19:00.000000,PM25
90506,03028,2016-10-15 00:20:00.000000,NO2
90507,03028,2016-10-15 00:20:00.000000,O3
90508,03028,2016-10-15 00:20:00.000000,PM25
90509,03028,2016-10-15 00:21:00.000000,NO2
90510,03028,2016-10-15 00:21:00.000000,O3
90511,03028,2016-10-15 00:21:00.000000,PM25
90512,03028,2016-10-15 00:22:00.000000,NO2
90513,03028,2016-10-15 00:22:00.000000,O3
90514,03028,2016-10-15 00:22:00.000000,PM25
90515,03028,2016-10-15 00:23:00.000000,NO2
90516,03028,2016-10-15 00:23:00.000000,O3
90517,03028,2016-10-15 00:23:00.000000,PM25
90518,03028,2016-10-16 00:00:00.000000,NO2
90519,03028,2016-10-16 00:00:00.000000,O3
90520,03028,2016-10-16 00:00:00.000000,PM25
90521,03028,2016-10-16 00:01:00.000000,NO2
90522,03028,2016-10-16 00:01:00.000000,O3
90523,03028,2016-10-16 00:01:00.000000,PM25
90524,03028,2016-10-16 00:02:00.000000,NO2
90525,03028,2016-10-16 00:02:00.000000,O3
90526,03028,2016-10-16 00:02:00.000000,PM25
90527,03028,2016-10-16 00:03:00.000000,NO2
90528,03028,2016-10-16 00:03:00.000000,O3
90529,03028,2016-10-16 00:03:00.000000,PM25
90530,03028,2016-10-16 00:04:00.000000,NO2
90531,03028,2016-10-16 00:04:00.000000,O3
90532,03028,2016-10-16 00:04:00.000000,PM25
90533,03028,2016-10-16 00:05:00.000000,NO2
90534,03028,2016-10-16 00:05:00.000000,O3
90535,03028,2016-10-16 00:05:00.000000,PM25
90536,03028,2016-10-16 00:06:00.000000,NO2
90537,03028,2016-10-16 00:06:00.000000,O3
90538,03028,2016-10-16 00:06:00.000000,PM25
90539,03028,2016-10-16 00:07:00.000000,NO2
90540,03028,2016-10-16 00:07:00.000000,O3
90541,03028,2016-10-16 00:07:00.000000,PM25
90542,03028,2016-10-16 00:08:00.000000,NO2
90543,03028,2016-10-16 00:08:00.000000,O3
90544,03028,2016-10-16 00:08:00.000000,PM25
90545,03028,2016-10-16 00:09:00.000000,NO2
90546,03028,2016-10-16 00:09:00.000000,O3
90547,03028,2016-10-16 00:09:00.000000,PM25
90548,03028,2016-10-16 00:10:00.000000,NO2
90549,03028,2016-10-16 00:10:00.000000,O3
90550,03028,2016-10-16 00:10:00.000000,PM25
90551,03028,2016-10-16 00:11:00.000000,NO2
90552,03028,2016-10-16 00:11:00.000000,O3
90553,03028,2016-10-16 00:11:00.000000,PM25
90554,03028,2016-10-16 00:12:00.000000,NO2
90555,03028,2016-10-16 00:12:00.000000,O3
90556,03028,2016-10-16 00:12:00.000000,PM25
90557,03028,2016-10-16 00:13:00.000000,NO2
90558,03028,2016-10-16 00:13:00.000000,O3
90559,03028,2016-10-16 00:13:00.000000,PM25
90560,03028,2016-10-16 00:14:00.000000,NO2
90561,03028,2016-10-16 00:14:00.000000,O3
90562,03028,2016-10-16 00:14:00.000000,PM25
90563,03028,2016-10-16 00:15:00.000000,NO2
90564,03028,2016-10-16 00:15:00.000000,O3
90565,03028,2016-10-16 00:15:00.000000,PM25
90566,03028,2016-10-16 00:16:00.000000,NO2
90567,03028,2016-10-16 00:16:00.000000,O3
90568,03028,2016-10-16 00:16:00.000000,PM25
90569,03028,2016-10-16 00:17:00.000000,NO2
90570,03028,2016-10-16 00:17:00.000000,O3
90571,03028,2016-10-16 00:17:00.000000,PM25
90572,03028,2016-10-16 00:18:00.000000,NO2
90573,03028,2016-10-16 00:18:00.000000,O3
90574,03028,2016-10-16 00:18:00.000000,PM25
90575,03028,2016-10-16 00:19:00.000000,NO2
90576,03028,2016-10-16 00:19:00.000000,O3
90577,03028,2016-10-16 00:19:00.000000,PM25
90578,03028,2016-10-16 00:20:00.000000,NO2
90579,03028,2016-10-16 00:20:00.000000,O3
90580,03028,2016-10-16 00:20:00.000000,PM25
90581,03028,2016-10-16 00:21:00.000000,NO2
90582,03028,2016-10-16 00:21:00.000000,O3
90583,03028,2016-10-16 00:21:00.000000,PM25
90584,03028,2016-10-16 00:22:00.000000,NO2
90585,03028,2016-10-16 00:22:00.000000,O3
90586,03028,2016-10-16 00:22:00.000000,PM25
90587,03028,2016-10-16 00:23:00.000000,NO2
90588,03028,2016-10-16 00:23:00.000000,O3
90589,03028,2016-10-16 00:23:00.000000,PM25
90590,03028,2016-10-17 00:00:00.000000,NO2
90591,03028,2016-10-17 00:00:00.000000,O3
90592,03028,2016-10-17 00:00:00.000000,PM25
90593,03028,2016-10-17 00:01:00.000000,NO2
90594,03028,2016-10-17 00:01:00.000000,O3
90595,03028,2016-10-17 00:01:00.000000,PM25
90596,03028,2016-10-17 00:02:00.000000,NO2
90597,03028,2016-10-17 00:02:00.000000,O3
90598,03028,2016-10-17 00:02:00.000000,PM25
90599,03028,2016-10-17 00:03:00.000000,NO2
90600,03028,2016-10-17 00:03:00.000000,O3
90601,03028,2016-10-17 00:03:00.000000,PM25
90602,03028,2016-10-17 00:04:00.000000,NO2
90603,03028,2016-10-17 00:04:00.000000,O3
90604,03028,2016-10-17 00:04:00.000000,PM25
90605,03028,2016-10-17 00:05:00.000000,NO2
90606,03028,2016-10-17 00:05:00.000000,O3
90607,03028,2016-10-17 00:05:00.000000,PM25
90608,03028,2016-10-17 00:06:00.000000,NO2
90609,03028,2016-10-17 00:06:00.000000,O3
90610,03028,2016-10-17 00:06:00.000000,PM25
90611,03028,2016-10-17 00:07:00.000000,NO2
90612,03028,2016-10-17 00:07:00.000000,O3
90613,03028,2016-10-17 00:07:00.000000,PM25
90614,03028,2016-10-17 00:08:00.000000,NO2
90615,03028,2016-10-17 00:08:00.000000,O3
90616,03028,2016-10-17 00:08:00.000000,PM25
90617,03028,2016-10-17 00:09:00.000000,NO2
90618,03028,2016-10-17 00:09:00.000000,O3
90619,03028,2016-10-17 00:09:00.000000,PM25
90620,03028,2016-10-17 00:10:00.000000,NO2
90621,03028,2016-10-17 00:10:00.000000,O3
90622,03028,2016-10-17 00:10:00.000000,PM25
90623,03028,2016-10-17 00:11:00.000000,NO2
90624,03028,2016-10-17 00:11:00.000000,O3
90625,03028,2016-10-17 00:11:00.000000,PM25
90626,03028,2016-10-17 00:12:00.000000,NO2
90627,03028,2016-10-17 00:12:00.000000,O3
90628,03028,2016-10-17 00:12:00.000000,PM25
90629,03028,2016-10-17 00:13:00.000000,NO2
90630,03028,2016-10-17 00:13:00.000000,O3
90631,03028,2016-10-17 00:13:00.000000,PM25
90632,03028,2016-10-17 00:14:00.000000,NO2
90633,03028,2016-10-17 00:14:00.000000,O3
90634,03028,2016-10-17 00:14:00.000000,PM25
90635,03028,2016-10-17 00:15:00.000000,NO2
90636,03028,2016-10-17 00:15:00.000000,O3
90637,03028,2016-10-17 00:15:00.000000,PM25
90638,03028,2016-10-17 00:16:00.000000,NO2
90639,03028,2016-10-17 00:16:00.000000,O3
90640,03028,2016-10-17 00:16:00.000000,PM25
90641,03028,2016-10-17 00:17:00.000000,NO2
90642,03028,2016-10-17 00:17:00.000000,O3
90643,03028,2016-10-17 00:17:00.000000,PM25
90644,03028,2016-10-17 00:18:00.000000,NO2
90645,03028,2016-10-17 00:18:00.000000,O3
90646,03028,2016-10-17 00:18:00.000000,PM25
90647,03028,2016-10-17 00:19:00.000000,NO2
90648,03028,2016-10-17 00:19:00.000000,O3
90649,03028,2016-10-17 00:19:00.000000,PM25
90650,03028,2016-10-17 00:20:00.000000,NO2
90651,03028,2016-10-17 00:20:00.000000,O3
90652,03028,2016-10-17 00:20:00.000000,PM25
90653,03028,2016-10-17 00:21:00.000000,NO2
90654,03028,2016-10-17 00:21:00.000000,O3
90655,03028,2016-10-17 00:21:00.000000,PM25
90656,03028,2016-10-17 00:22:00.000000,NO2
90657,03028,2016-10-17 00:22:00.000000,O3
90658,03028,2016-10-17 00:22:00.000000,PM25
90659,03028,2016-10-17 00:23:00.000000,NO2
90660,03028,2016-10-17 00:23:00.000000,O3
90661,03028,2016-10-17 00:23:00.000000,PM25
90662,03028,2016-10-18 00:00:00.000000,NO2
90663,03028,2016-10-18 00:00:00.000000,O3
90664,03028,2016-10-18 00:00:00.000000,PM25
90665,03028,2016-10-18 00:01:00.000000,NO2
90666,03028,2016-10-18 00:01:00.000000,O3
90667,03028,2016-10-18 00:01:00.000000,PM25
90668,03028,2016-10-18 00:02:00.000000,NO2
90669,03028,2016-10-18 00:02:00.000000,O3
90670,03028,2016-10-18 00:02:00.000000,PM25
90671,03028,2016-10-18 00:03:00.000000,NO2
90672,03028,2016-10-18 00:03:00.000000,O3
90673,03028,2016-10-18 00:03:00.000000,PM25
90674,03028,2016-10-18 00:04:00.000000,NO2
90675,03028,2016-10-18 00:04:00.000000,O3
90676,03028,2016-10-18 00:04:00.000000,PM25
90677,03028,2016-10-18 00:05:00.000000,NO2
90678,03028,2016-10-18 00:05:00.000000,O3
90679,03028,2016-10-18 00:05:00.000000,PM25
90680,03028,2016-10-18 00:06:00.000000,NO2
90681,03028,2016-10-18 00:06:00.000000,O3
