#,station,moment,variable,valeur
16263,14000,2020-02-29 02:00:00.000000,NO2,11
16264,14000,2020-02-29 03:00:00.000000,NO2,12
16265,14000,2020-02-29 04:00:00.000000,NO2,15
16266,14000,2020-02-29 05:00:00.000000,NO2,15
16267,14000,2020-02-29 06:00:00.000000,NO2,17
16268,14000,2020-02-29 07:00:00.000000,NO2,33
16269,14000,2020-02-29 08:00:00.000000,NO2,39
16270,14000,2020-02-29 09:00:00.000000,NO2,41
16271,14000,2020-02-29 10:00:00.000000,NO2,37
16272,14000,2020-02-29 11:00:00.000000,NO2,27
16273,14000,2020-02-29 12:00:00.000000,NO2,16
16274,14000,2020-02-29 13:00:00.000000,NO2,12
16275,14000,2020-02-29 14:00:00.000000,NO2,13
16276,14000,2020-02-29 15:00:00.000000,NO2,10
16277,14000,2020-02-29 16:00:00.000000,NO2,13
16278,14000,2020-02-29 17:00:00.000000,NO2,19
16279,14000,2020-02-29 18:00:00.000000,NO2,14
16280,14000,2020-02-29 19:00:00.000000,NO2,14
16281,14000,2020-02-29 20:00:00.000000,NO2,12
16282,14000,2020-02-29 21:00:00.000000,NO2,9
16283,14000,2020-02-29 22:00:00.000000,NO2,7
16284,14000,2020-02-29 23:00:00.000000,NO2,5
16285,14000,2021-02-02 00:00:00.000000,SO2,0
16286,14000,2021-02-02 16:00:00.000000,SO2,1
16287,14000,2021-02-02 17:00:00.000000,SO2,1
16288,14000,2021-02-02 18:00:00.000000,SO2,1
16289,14000,2021-02-02 19:00:00.000000,SO2,1
16290,14000,2021-02-02 20:00:00.000000,SO2,1
16291,14000,2021-02-02 21:00:00.000000,SO2,0
16292,14000,2021-02-02 22:00:00.000000,SO2,0
16293,14000,2021-02-02 23:00:00.000000,SO2,0
16294,14000,2021-02-03 00:00:00.000000,SO2,0
16295,14000,2021-02-03 01:00:00.000000,SO2,0
16296,14000,2021-02-03 02:00:00.000000,SO2,0
16297,14000,2021-02-03 03:00:00.000000,SO2,0
16298,14000,2021-02-03 04:00:00.000000,SO2,0
16299,14000,2021-02-03 05:00:00.000000,SO2,0
16300,14000,2021-02-03 06:00:00.000000,SO2,0
16301,14000,2021-02-03 07:00:00.000000,SO2,0
16302,14000,2021-02-03 08:00:00.000000,SO2,0
16303,14000,2021-02-03 09:00:00.000000,SO2,0
16304,14000,2021-02-03 10:00:00.000000,SO2,0
16305,14000,2021-02-03 11:00:00.000000,SO2,0
16306,14000,2021-02-03 12:00:00.000000,SO2,0
16307,14000,2021-02-03 13:00:00.000000,SO2,1
16308,14000,2021-02-03 14:00:00.000000,SO2,2
16309,14000,2021-02-03 15:00:00.000000,SO2,4
16310,14000,2021-02-03 17:00:00.000000,SO2,9
16311,14000,2021-02-03 18:00:00.000000,SO2,15
16312,14000,2021-02-03 19:00:00.000000,SO2,7
16313,14000,2021-02-03 20:00:00.000000,SO2,5
16314,14000,2021-02-03 21:00:00.000000,SO2,0
16315,14000,2021-02-03 22:00:00.000000,SO2,0
16316,14000,2021-02-03 23:00:00.000000,SO2,0
16317,14000,2021-02-04 00:00:00.000000,SO2,0
16318,14000,2021-02-04 01:00:00.000000,SO2,0
16319,14000,2021-02-04 02:00:00.000000,SO2,0
16320,14000,2021-02-04 03:00:00.000000,SO2,0
16321,14000,2021-02-04 04:00:00.000000,SO2,0
16322,14000,2021-02-04 05:00:00.000000,SO2,0
16323,14000,2021-02-04 06:00:00.000000,SO2,0
16324,14000,2021-02-04 07:00:00.000000,SO2,0
16325,14000,2021-02-04 08:00:00.000000,SO2,0
16326,14000,2021-02-04 09:00:00.000000,SO2,0
16327,14000,2021-02-04 10:00:00.000000,SO2,0
16328,14000,2021-02-04 11:00:00.000000,SO2,0
16329,14000,2021-02-04 12:00:00.000000,SO2,0
16330,14000,2021-02-04 15:00:00.000000,SO2,0
16331,14000,2021-02-04 16:00:00.000000,SO2,0
16332,14000,2021-02-04 17:00:00.000000,SO2,0
16333,14000,2021-02-04 18:00:00.000000,SO2,0
16334,14000,2021-02-04 19:00:00.000000,SO2,0
16335,14000,2021-02-04 20:00:00.000000,SO2,0
16336,14000,2021-02-04 21:00:00.000000,SO2,0
16337,14000,2021-02-04 22:00:00.000000,SO2,0
16338,14000,2021-02-04 23:00:00.000000,SO2,0
16339,14000,2021-02-05 00:00:00.000000,SO2,0
16340,14000,2021-02-05 01:00:00.000000,SO2,0
16341,14000,2021-02-05 02:00:00.000000,SO2,0
16342,14000,2021-02-05 03:00:00.000000,SO2,2
16343,14000,2021-02-05 04:00:00.000000,SO2,3
16344,14000,2021-02-05 05:00:00.000000,SO2,3
16345,14000,2021-02-05 06:00:00.000000,SO2,1
16346,14000,2021-02-05 07:00:00.000000,SO2,1
16347,14000,2021-02-05 08:00:00.000000,SO2,0
16348,14000,2021-02-05 09:00:00.000000,SO2,2
16349,14000,2021-02-05 10:00:00.000000,SO2,3
16350,14000,2021-02-05 11:00:00.000000,SO2,2
16351,14000,2021-02-05 12:00:00.000000,SO2,0
16352,14000,2021-02-05 13:00:00.000000,SO2,1
16353,14000,2021-02-05 14:00:00.000000,SO2,0
16354,14000,2021-02-05 15:00:00.000000,SO2,0
16355,14000,2021-02-05 16:00:00.000000,SO2,0
16356,14000,2021-02-05 17:00:00.000000,SO2,0
16357,14000,2021-02-05 18:00:00.000000,SO2,0
16358,14000,2021-02-05 19:00:00.000000,SO2,0
16359,14000,2021-02-05 20:00:00.000000,SO2,0
16360,14000,2021-02-05 21:00:00.000000,SO2,0
16361,14000,2021-02-05 22:00:00.000000,SO2,0
16362,14000,2021-02-05 23:00:00.000000,SO2,0
16363,14000,2021-02-06 00:00:00.000000,SO2,2
16364,14000,2021-02-06 01:00:00.000000,SO2,0
16365,14000,2021-02-06 02:00:00.000000,SO2,3
16366,14000,2021-02-06 03:00:00.000000,SO2,1
16367,14000,2021-02-06 04:00:00.000000,SO2,1
16368,14000,2021-02-06 05:00:00.000000,SO2,1
16369,14000,2021-02-06 06:00:00.000000,SO2,1
16370,14000,2021-02-06 07:00:00.000000,SO2,1
16371,14000,2021-02-06 08:00:00.000000,SO2,1
16372,14000,2021-02-06 09:00:00.000000,SO2,0
16373,14000,2021-02-06 10:00:00.000000,SO2,0
16374,14000,2021-02-06 11:00:00.000000,SO2,0
16375,14000,2021-02-06 12:00:00.000000,SO2,1
16376,14000,2021-02-06 13:00:00.000000,SO2,0
16377,14000,2021-02-06 14:00:00.000000,SO2,0
16378,14000,2021-02-06 15:00:00.000000,SO2,1
16379,14000,2021-02-06 16:00:00.000000,SO2,2
16380,14000,2021-02-06 17:00:00.000000,SO2,3
16381,14000,2021-02-06 18:00:00.000000,SO2,1
16382,14000,2021-02-06 19:00:00.000000,SO2,0
16383,14000,2021-02-06 20:00:00.000000,SO2,1
16384,14000,2021-02-06 21:00:00.000000,SO2,1
16385,14000,2021-02-06 22:00:00.000000,SO2,1
16386,14000,2021-02-06 23:00:00.000000,SO2,3
16387,14000,2021-02-07 00:00:00.000000,SO2,0
16388,14000,2021-02-07 01:00:00.000000,SO2,2
16389,14000,2021-02-07 02:00:00.000000,SO2,2
16390,14000,2021-02-07 03:00:00.000000,SO2,1
16391,14000,2021-02-07 04:00:00.000000,SO2,1
16392,14000,2021-02-07 05:00:00.000000,SO2,0
16393,14000,2021-02-07 06:00:00.000000,SO2,0
16394,14000,2021-02-07 07:00:00.000000,SO2,0
16395,14000,2021-02-07 08:00:00.000000,SO2,0
16396,14000,2021-02-07 09:00:00.000000,SO2,1
16397,14000,2021-02-07 10:00:00.000000,SO2,1
16398,14000,2021-02-07 11:00:00.000000,SO2,1
16399,14000,2021-02-07 12:00:00.000000,SO2,0
16400,14000,2021-02-07 13:00:00.000000,SO2,0
16401,14000,2021-02-07 14:00:00.000000,SO2,0
16402,14000,2021-02-07 15:00:00.000000,SO2,0
16403,14000,2021-02-07 16:00:00.000000,SO2,0
16404,14000,2021-02-07 17:00:00.000000,SO2,0
16405,14000,2021-02-07 18:00:00.000000,SO2,1
16406,14000,2021-02-07 19:00:00.000000,SO2,1
16407,14000,2021-02-07 20:00:00.000000,SO2,1
16408,14000,2021-02-07 21:00:00.000000,SO2,2
16409,14000,2021-02-07 22:00:00.000000,SO2,2
16410,14000,2021-02-07 23:00:00.000000,SO2,1
16411,14000,2021-02-08 00:00:00.000000,SO2,0
16412,14000,2021-02-08 01:00:00.000000,SO2,0
16413,14000,2021-02-08 02:00:00.000000,SO2,0
16414,14000,2021-02-08 03:00:00.000000,SO2,0
16415,14000,2021-02-08 04:00:00.000000,SO2,0
16416,14000,2021-02-08 05:00:00.000000,SO2,0
16417,14000,2021-02-08 06:00:00.000000,SO2,0
16418,14000,2021-02-08 07:00:00.000000,SO2,0
16419,14000,2021-02-08 08:00:00.000000,SO2,0
16420,14000,2021-02-08 09:00:00.000000,SO2,0
16421,14000,2021-02-08 10:00:00.000000,SO2,0
16422,14000,2021-02-08 11:00:00.000000,SO2,0
16423,14000,2021-02-08 12:00:00.000000,SO2,0
16424,14000,2021-02-08 13:00:00.000000,SO2,0
16425,14000,2021-02-08 14:00:00.000000,SO2,0
16426,14000,2021-02-08 15:00:00.000000,SO2,0
16427,14000,2021-02-08 16:00:00.000000,SO2,0
16428,14000,2021-02-08 17:00:00.000000,SO2,0
16429,14000,2021-02-08 18:00:00.000000,SO2,0
16430,14000,2021-02-08 19:00:00.000000,SO2,0
16431,14000,2021-02-08 20:00:00.000000,SO2,0
16432,14000,2021-02-08 21:00:00.000000,SO2,0
16433,14000,2021-02-08 22:00:00.000000,SO2,0
16434,14000,2021-02-08 23:00:00.000000,SO2,0
16435,14000,2021-02-09 00:00:00.000000,SO2,0
16436,14000,2021-02-09 01:00:00.000000,SO2,0
16437,14000,2021-02-09 02:00:00.000000,SO2,0
16438,14000,2021-02-09 03:00:00.000000,SO2,0
16439,14000,2021-02-09 04:00:00.000000,SO2,0
16440,14000,2021-02-09 05:00:00.000000,SO2,0
16441,14000,2021-02-09 06:00:00.000000,SO2,0
16442,14000,2021-02-09 07:00:00.000000,SO2,0
16443,14000,2021-02-09 08:00:00.000000,SO2,0
16444,14000,2021-02-09 09:00:00.000000,SO2,0
16445,14000,2021-02-09 10:00:00.000000,SO2,0
16446,14000,2021-02-09 11:00:00.000000,SO2,0
16447,14000,2021-02-09 12:00:00.000000,SO2,0
16448,14000,2021-02-09 13:00:00.000000,SO2,0
16449,14000,2021-02-09 14:00:00.000000,SO2,0
16450,14000,2021-02-09 15:00:00.000000,SO2,0
16451,14000,2021-02-09 16:00:00.000000,SO2,0
16452,14000,2021-02-09 17:00:00.000000,SO2,0
16453,14000,2021-02-09 18:00:00.000000,SO2,0
16454,14000,2021-02-09 19:00:00.000000,SO2,0
16455,14000,2021-02-09 20:00:00.000000,SO2,0
16456,14000,2021-02-09 21:00:00.000000,SO2,0
16457,14000,2021-02-09 22:00:00.000000,SO2,0
16458,14000,2021-02-09 23:00:00.000000,SO2,0
16459,14000,2021-02-10 00:00:00.000000,SO2,0
16460,14000,2021-02-10 01:00:00.000000,SO2,0
16461,14000,2021-02-10 02:00:00.000000,SO2,0
16462,14000,2021-02-10 03:00:00.000000,SO2,1
16463,14000,2021-02-10 04:00:00.000000,SO2,2
16464,14000,2021-02-10 05:00:00.000000,SO2,1
16465,14000,2021-02-10 06:00:00.000000,SO2,2
16466,14000,2021-02-10 07:00:00.000000,SO2,2
16467,14000,2021-02-10 08:00:00.000000,SO2,3
16468,14000,2021-02-10 09:00:00.000000,SO2,2
16469,14000,2021-02-10 10:00:00.000000,SO2,2
16470,14000,2021-02-10 11:00:00.000000,SO2,2
16471,14000,2021-02-10 12:00:00.000000,SO2,5
16472,14000,2021-02-10 13:00:00.000000,SO2,5
16473,14000,2021-02-10 14:00:00.000000,SO2,6
16474,14000,2021-02-10 15:00:00.000000,SO2,4
16475,14000,2021-02-10 16:00:00.000000,SO2,2
16476,14000,2021-02-10 17:00:00.000000,SO2,1
16477,14000,2021-02-10 18:00:00.000000,SO2,1
16478,14000,2021-02-10 19:00:00.000000,SO2,0
16479,14000,2021-02-10 20:00:00.000000,SO2,0
16480,14000,2021-02-10 21:00:00.000000,SO2,0
16481,14000,2021-02-10 22:00:00.000000,SO2,0
16482,14000,2021-02-10 23:00:00.000000,SO2,0
16483,14000,2021-02-11 00:00:00.000000,SO2,0
16484,14000,2021-02-11 01:00:00.000000,SO2,0
16485,14000,2021-02-11 02:00:00.000000,SO2,0
16486,14000,2021-02-11 03:00:00.000000,SO2,0
16487,14000,2021-02-11 04:00:00.000000,SO2,0
16488,14000,2021-02-11 05:00:00.000000,SO2,0
16489,14000,2021-02-11 06:00:00.000000,SO2,0
16490,14000,2021-02-11 07:00:00.000000,SO2,0
16491,14000,2021-02-11 08:00:00.000000,SO2,0
16492,14000,2021-02-11 09:00:00.000000,SO2,0
16493,14000,2021-02-11 10:00:00.000000,SO2,0
16494,14000,2021-02-11 11:00:00.000000,SO2,0
16495,14000,2021-02-11 12:00:00.000000,SO2,0
16496,14000,2021-02-11 13:00:00.000000,SO2,0
16497,14000,2021-02-11 14:00:00.000000,SO2,0
16498,14000,2021-02-11 15:00:00.000000,SO2,0
16499,14000,2021-02-11 16:00:00.000000,SO2,0
16500,14000,2021-02-11 17:00:00.000000,SO2,0
16501,14000,2021-02-11 18:00:00.000000,SO2,0
16502,14000,2021-02-11 19:00:00.000000,SO2,0
16503,14000,2021-02-11 20:00:00.000000,SO2,0
16504,14000,2021-02-11 21:00:00.000000,SO2,0
16505,14000,2021-02-11 22:00:00.000000,SO2,0
16506,14000,2021-02-11 23:00:00.000000,SO2,0
16507,14000,2021-02-12 00:00:00.000000,SO2,0
16508,14000,2021-02-12 01:00:00.000000,SO2,0
16509,14000,2021-02-12 02:00:00.000000,SO2,0
16510,14000,2021-02-12 03:00:00.000000,SO2,0
16511,14000,2021-02-12 04:00:00.000000,SO2,0
16512,14000,2021-02-12 05:00:00.000000,SO2,0
16513,14000,2021-02-12 06:00:00.000000,SO2,1
16514,14000,2021-02-12 07:00:00.000000,SO2,1
16515,14000,2021-02-12 08:00:00.000000,SO2,1
16516,14000,2021-02-12 09:00:00.000000,SO2,1
16517,14000,2021-02-12 10:00:00.000000,SO2,0
16518,14000,2021-02-12 11:00:00.000000,SO2,0
16519,14000,2021-02-12 12:00:00.000000,SO2,0
16520,14000,2021-02-12 13:00:00.000000,SO2,1
16521,14000,2021-02-12 14:00:00.000000,SO2,2
16522,14000,2021-02-12 15:00:00.000000,SO2,1
16523,14000,2021-02-12 16:00:00.000000,SO2,1
16524,14000,2021-02-12 17:00:00.000000,SO2,1
16525,14000,2021-02-12 18:00:00.000000,SO2,1
16526,14000,2021-02-12 19:00:00.000000,SO2,0
16527,14000,2021-02-12 20:00:00.000000,SO2,0
16528,14000,2021-02-12 21:00:00.000000,SO2,0
16529,14000,2021-02-12 22:00:00.000000,SO2,0
16530,14000,2021-02-12 23:00:00.000000,SO2,0
16531,14000,2021-02-13 00:00:00.000000,SO2,0
16532,14000,2021-02-13 01:00:00.000000,SO2,0
16533,14000,2021-02-13 02:00:00.000000,SO2,0
16534,14000,2021-02-13 03:00:00.000000,SO2,0
16535,14000,2021-02-13 04:00:00.000000,SO2,0
16536,14000,2021-02-13 05:00:00.000000,SO2,0
16537,14000,2021-02-13 06:00:00.000000,SO2,0
16538,14000,2021-02-13 07:00:00.000000,SO2,0
16539,14000,2021-02-13 08:00:00.000000,SO2,0
16540,14000,2021-02-13 09:00:00.000000,SO2,0
16541,14000,2021-02-13 10:00:00.000000,SO2,0
16542,14000,2021-02-13 11:00:00.000000,SO2,0
16543,14000,2021-02-13 12:00:00.000000,SO2,0
16544,14000,2021-02-13 13:00:00.000000,SO2,0
16545,14000,2021-02-13 14:00:00.000000,SO2,0
16546,14000,2021-02-13 15:00:00.000000,SO2,0
16547,14000,2021-02-13 16:00:00.000000,SO2,0
16548,14000,2021-02-13 17:00:00.000000,SO2,0
16549,14000,2021-02-13 18:00:00.000000,SO2,0
16550,14000,2021-02-13 19:00:00.000000,SO2,0
16551,14000,2021-02-13 20:00:00.000000,SO2,0
16552,14000,2021-02-13 21:00:00.000000,SO2,0
16553,14000,2021-02-13 22:00:00.000000,SO2,0
16554,14000,2021-02-13 23:00:00.000000,SO2,0
16555,14000,2021-02-14 00:00:00.000000,SO2,0
16556,14000,2021-02-14 01:00:00.000000,SO2,0
16557,14000,2021-02-14 02:00:00.000000,SO2,0
16558,14000,2021-02-14 03:00:00.000000,SO2,0
16559,14000,2021-02-14 04:00:00.000000,SO2,0
16560,14000,2021-02-14 05:00:00.000000,SO2,0
16561,14000,2021-02-14 06:00:00.000000,SO2,0
16562,14000,2021-02-14 07:00:00.000000,SO2,0
16563,14000,2021-02-14 08:00:00.000000,SO2,0
16564,14000,2021-02-14 09:00:00.000000,SO2,0
16565,14000,2021-02-14 10:00:00.000000,SO2,0
16566,14000,2021-02-14 11:00:00.000000,SO2,0
16567,14000,2021-02-14 12:00:00.000000,SO2,0
16568,14000,2021-02-14 13:00:00.000000,SO2,0
16569,14000,2021-02-14 14:00:00.000000,SO2,0
16570,14000,2021-02-14 15:00:00.000000,SO2,0
16571,14000,2021-02-14 16:00:00.000000,SO2,0
16572,14000,2021-02-14 17:00:00.000000,SO2,0
16573,14000,2021-02-14 18:00:00.000000,SO2,0
16574,14000,2021-02-14 19:00:00.000000,SO2,0
16575,14000,2021-02-14 20:00:00.000000,SO2,0
16576,14000,2021-02-14 21:00:00.000000,SO2,1
16577,14000,2021-02-14 22:00:00.000000,SO2,0
16578,14000,2021-02-14 23:00:00.000000,SO2,0
16579,14000,2021-02-15 00:00:00.000000,SO2,1
16580,14000,2021-02-15 01:00:00.000000,SO2,2
16581,14000,2021-02-15 02:00:00.000000,SO2,2
16582,14000,2021-02-15 03:00:00.000000,SO2,3
16583,14000,2021-02-15 04:00:00.000000,SO2,0
16584,14000,2021-02-15 05:00:00.000000,SO2,1
16585,14000,2021-02-15 06:00:00.000000,SO2,1
16586,14000,2021-02-15 07:00:00.000000,SO2,0
16587,14000,2021-02-15 08:00:00.000000,SO2,0
16588,14000,2021-02-15 09:00:00.000000,SO2,0
16589,14000,2021-02-15 10:00:00.000000,SO2,0
16590,14000,2021-02-15 11:00:00.000000,SO2,0
16591,14000,2021-02-15 12:00:00.000000,SO2,0
16592,14000,2021-02-15 13:00:00.000000,SO2,0
16593,14000,2021-02-15 14:00:00.000000,SO2,0
16594,14000,2021-02-15 15:00:00.000000,SO2,0
16595,14000,2021-02-15 16:00:00.000000,SO2,0
16596,14000,2021-02-15 17:00:00.000000,SO2,0
16597,14000,2021-02-15 18:00:00.000000,SO2,0
16598,14000,2021-02-15 19:00:00.000000,SO2,1
16599,14000,2021-02-15 20:00:00.000000,SO2,1
16600,14000,2021-02-15 21:00:00.000000,SO2,1
16601,14000,2021-02-15 22:00:00.000000,SO2,1
16602,14000,2021-02-15 23:00:00.000000,SO2,3
16603,14000,2021-02-16 00:00:00.000000,SO2,0
16604,14000,2021-02-16 01:00:00.000000,SO2,1
16605,14000,2021-02-16 02:00:00.000000,SO2,1
16606,14000,2021-02-16 03:00:00.000000,SO2,0
16607,14000,2021-02-16 04:00:00.000000,SO2,0
16608,14000,2021-02-16 05:00:00.000000,SO2,0
16609,14000,2021-02-16 06:00:00.000000,SO2,0
16610,14000,2021-02-16 07:00:00.000000,SO2,0
16611,14000,2021-02-16 08:00:00.000000,SO2,2
16612,14000,2021-02-16 09:00:00.000000,SO2,2
16613,14000,2021-02-16 10:00:00.000000,SO2,2
16614,14000,2021-02-16 11:00:00.000000,SO2,1
16615,14000,2021-02-16 12:00:00.000000,SO2,1
16616,14000,2021-02-16 13:00:00.000000,SO2,0
16617,14000,2021-02-16 14:00:00.000000,SO2,1
16618,14000,2021-02-16 15:00:00.000000,SO2,1
16619,14000,2021-02-16 16:00:00.000000,SO2,1
16620,14000,2021-02-16 17:00:00.000000,SO2,1
16621,14000,2021-02-16 18:00:00.000000,SO2,1
16622,14000,2021-02-16 19:00:00.000000,SO2,0
16623,14000,2021-02-16 20:00:00.000000,SO2,0
16624,14000,2021-02-16 21:00:00.000000,SO2,0
16625,14000,2021-02-16 22:00:00.000000,SO2,0
16626,14000,2021-02-16 23:00:00.000000,SO2,0
16627,14000,2021-02-17 00:00:00.000000,SO2,0
16628,14000,2021-02-17 01:00:00.000000,SO2,0
16629,14000,2021-02-17 02:00:00.000000,SO2,0
16630,14000,2021-02-17 03:00:00.000000,SO2,0
16631,14000,2021-02-17 04:00:00.000000,SO2,0
16632,14000,2021-02-17 05:00:00.000000,SO2,0
16633,14000,2021-02-17 06:00:00.000000,SO2,0
16634,14000,2021-02-17 07:00:00.000000,SO2,0
16635,14000,2021-02-17 08:00:00.000000,SO2,1
16636,14000,2021-02-17 09:00:00.000000,SO2,1
16637,14000,2021-02-17 10:00:00.000000,SO2,1
16638,14000,2021-02-17 11:00:00.000000,SO2,1
16639,14000,2021-02-17 12:00:00.000000,SO2,1
16640,14000,2021-02-17 13:00:00.000000,SO2,1
16641,14000,2021-02-17 14:00:00.000000,SO2,3
16642,14000,2021-02-17 15:00:00.000000,SO2,1
16643,14000,2021-02-17 16:00:00.000000,SO2,0
16644,14000,2021-02-17 17:00:00.000000,SO2,0
16645,14000,2021-02-17 18:00:00.000000,SO2,0
16646,14000,2021-02-17 19:00:00.000000,SO2,2
16647,14000,2021-02-17 20:00:00.000000,SO2,1
16648,14000,2021-02-17 21:00:00.000000,SO2,1
16649,14000,2021-02-17 22:00:00.000000,SO2,0
16650,14000,2021-02-17 23:00:00.000000,SO2,0
16651,14000,2021-02-18 00:00:00.000000,SO2,3
16652,14000,2021-02-18 01:00:00.000000,SO2,0
16653,14000,2021-02-18 02:00:00.000000,SO2,0
16654,14000,2021-02-18 03:00:00.000000,SO2,0
16655,14000,2021-02-18 04:00:00.000000,SO2,0
16656,14000,2021-02-18 05:00:00.000000,SO2,0
16657,14000,2021-02-18 06:00:00.000000,SO2,0
16658,14000,2021-02-18 07:00:00.000000,SO2,0
16659,14000,2021-02-18 08:00:00.000000,SO2,0
16660,14000,2021-02-18 09:00:00.000000,SO2,0
16661,14000,2021-02-18 10:00:00.000000,SO2,0
16662,14000,2021-02-18 11:00:00.000000,SO2,0
16663,14000,2021-02-18 12:00:00.000000,SO2,0
16664,14000,2021-02-18 13:00:00.000000,SO2,0
16665,14000,2021-02-18 14:00:00.000000,SO2,0
16666,14000,2021-02-18 15:00:00.000000,SO2,0
16667,14000,2021-02-18 16:00:00.000000,SO2,0
16668,14000,2021-02-18 17:00:00.000000,SO2,0
16669,14000,2021-02-18 18:00:00.000000,SO2,0
16670,14000,2021-02-18 19:00:00.000000,SO2,0
16671,14000,2021-02-18 20:00:00.000000,SO2,0
16672,14000,2021-02-18 21:00:00.000000,SO2,0
16673,14000,2021-02-18 22:00:00.000000,SO2,0
16674,14000,2021-02-18 23:00:00.000000,SO2,1
16675,14000,2021-02-19 00:00:00.000000,SO2,0
16676,14000,2021-02-19 01:00:00.000000,SO2,1
16677,14000,2021-02-19 02:00:00.000000,SO2,1
16678,14000,2021-02-19 03:00:00.000000,SO2,2
16679,14000,2021-02-19 04:00:00.000000,SO2,1
16680,14000,2021-02-19 05:00:00.000000,SO2,1
16681,14000,2021-02-19 06:00:00.000000,SO2,2
16682,14000,2021-02-19 07:00:00.000000,SO2,2
16683,14000,2021-02-19 08:00:00.000000,SO2,3
16684,14000,2021-02-19 09:00:00.000000,SO2,4
16685,14000,2021-02-19 10:00:00.000000,SO2,3
16686,14000,2021-02-19 11:00:00.000000,SO2,1
16687,14000,2021-02-19 12:00:00.000000,SO2,0
16688,14000,2021-02-19 13:00:00.000000,SO2,0
16689,14000,2021-02-19 14:00:00.000000,SO2,0
16690,14000,2021-02-19 15:00:00.000000,SO2,0
16691,14000,2021-02-19 16:00:00.000000,SO2,0
16692,14000,2021-02-19 17:00:00.000000,SO2,0
16693,14000,2021-02-19 18:00:00.000000,SO2,1
16694,14000,2021-02-19 19:00:00.000000,SO2,1
16695,14000,2021-02-19 20:00:00.000000,SO2,1
16696,14000,2021-02-19 21:00:00.000000,SO2,1
16697,14000,2021-02-19 22:00:00.000000,SO2,0
16698,14000,2021-02-19 23:00:00.000000,SO2,0
16699,14000,2021-02-20 00:00:00.000000,SO2,0
16700,14000,2021-02-20 01:00:00.000000,SO2,1
16701,14000,2021-02-20 02:00:00.000000,SO2,1
16702,14000,2021-02-20 03:00:00.000000,SO2,0
16703,14000,2021-02-20 05:00:00.000000,SO2,1
16704,14000,2021-02-20 06:00:00.000000,SO2,0
16705,14000,2021-02-20 07:00:00.000000,SO2,0
16706,14000,2021-02-20 08:00:00.000000,SO2,0
16707,14000,2021-02-20 09:00:00.000000,SO2,0
16708,14000,2021-02-20 10:00:00.000000,SO2,0
16709,14000,2021-02-20 11:00:00.000000,SO2,0
16710,14000,2021-02-20 12:00:00.000000,SO2,0
16711,14000,2021-02-20 13:00:00.000000,SO2,0
16712,14000,2021-02-20 14:00:00.000000,SO2,1
16713,14000,2021-02-20 15:00:00.000000,SO2,0
16714,14000,2021-02-20 16:00:00.000000,SO2,0
16715,14000,2021-02-20 17:00:00.000000,SO2,0
16716,14000,2021-02-20 18:00:00.000000,SO2,0
16717,14000,2021-02-20 19:00:00.000000,SO2,0
16718,14000,2021-02-20 20:00:00.000000,SO2,0
16719,14000,2021-02-20 21:00:00.000000,SO2,0
16720,14000,2021-02-20 22:00:00.000000,SO2,0
16721,14000,2021-02-20 23:00:00.000000,SO2,0
16722,14000,2021-02-21 00:00:00.000000,SO2,0
16723,14000,2021-02-21 01:00:00.000000,SO2,0
16724,14000,2021-02-21 02:00:00.000000,SO2,0
16725,14000,2021-02-21 03:00:00.000000,SO2,0
16726,14000,2021-02-21 04:00:00.000000,SO2,0
16727,14000,2021-02-21 05:00:00.000000,SO2,0
16728,14000,2021-02-21 06:00:00.000000,SO2,0
16729,14000,2021-02-21 07:00:00.000000,SO2,0
16730,14000,2021-02-21 08:00:00.000000,SO2,0
16731,14000,2021-02-21 09:00:00.000000,SO2,0
16732,14000,2021-02-21 10:00:00.000000,SO2,0
16733,14000,2021-02-21 11:00:00.000000,SO2,0
16734,14000,2021-02-21 12:00:00.000000,SO2,0
16735,14000,2021-02-21 13:00:00.000000,SO2,0
16736,14000,2021-02-21 14:00:00.000000,SO2,0
16737,14000,2021-02-21 15:00:00.000000,SO2,0
16738,14000,2021-02-21 16:00:00.000000,SO2,0
16739,14000,2021-02-21 17:00:00.000000,SO2,0
16740,14000,2021-02-21 18:00:00.000000,SO2,0
16741,14000,2021-02-21 19:00:00.000000,SO2,0
16742,14000,2021-02-21 20:00:00.000000,SO2,0
16743,14000,2021-02-21 21:00:00.000000,SO2,0
16744,14000,2021-02-21 22:00:00.000000,SO2,0
16745,14000,2021-02-21 23:00:00.000000,SO2,0
16746,14000,2021-02-22 00:00:00.000000,SO2,0
16747,14000,2021-02-22 01:00:00.000000,SO2,0
16748,14000,2021-02-22 02:00:00.000000,SO2,1
16749,14000,2021-02-22 03:00:00.000000,SO2,3
16750,14000,2021-02-22 04:00:00.000000,SO2,5
16751,14000,2021-02-22 05:00:00.000000,SO2,5
16752,14000,2021-02-22 06:00:00.000000,SO2,3
16753,14000,2021-02-22 07:00:00.000000,SO2,1
16754,14000,2021-02-22 08:00:00.000000,SO2,3
16755,14000,2021-02-22 09:00:00.000000,SO2,2
16756,14000,2021-02-22 10:00:00.000000,SO2,2
16757,14000,2021-02-22 11:00:00.000000,SO2,3
16758,14000,2021-02-22 12:00:00.000000,SO2,3
16759,14000,2021-02-22 13:00:00.000000,SO2,1
16760,14000,2021-02-22 14:00:00.000000,SO2,0
16761,14000,2021-02-22 15:00:00.000000,SO2,0
